fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2012-01	16.602063468399393	2601.0	12.233726745014888	64.62415660124353	57.0638868329917	64.59018711390216	56.74575460287551
2012-02	41.32429278070805	3263.0	21.57517747175587	47.23588308837039	42.88320152580544	47.41000521733536	44.29630025548453
2012-03	32.53638945042069	3768.0	19.5104862646032	27.91257389373945	21.871787944673265	27.83850511195337	21.121861645219386
2012-04	16.327388308169226	3263.0	12.780756852173747	36.21149648841026	23.46579200745167	36.169490942633395	22.818795884216264
2012-05	41.11957483568205	3340.0	21.498926839417823	45.27317613530501	40.21583242440896	45.43775310512296	41.24253517830662
2012-06	34.61828912970106	3081.0	25.899020715509646	37.923512920368054	32.488934592751036	37.77487799443483	31.71992173425475
2012-07	17.6482163766294	3171.0	16.882646779483515	33.94926877415044	29.502228841556608	33.714258997806915	28.455970685587097
2012-08	17.0360910638848	3009.0	12.538109837432263	38.1960078227686	24.500497172581227	37.948113166597544	22.04928669144659
2012-09	26.000803598040648	3135.0	18.11154213893136	40.449000104002366	23.7555368602599	40.44651511427255	22.306983643620566
2012-10	13.514843884029972	3339.0	14.50856750150893	38.36169840887385	28.645646542919547	38.256681869993535	27.49887250448622
2012-11	19.036546727244243	3016.0	16.948701702297644	40.32857136221352	29.761311258911444	40.12633355076384	27.987849173714142
2012-12	14.82657907424248	3392.0	16.316924660026494	38.11180016560765	28.78368417492185	38.14427394086089	28.444914287224403
2013-01	12.132907388206263	2954.0	10.979775786923447	47.061542203781826	29.59680114350128	47.06269153402628	28.567285757693227
2013-02	17.16586714731843	2304.0	17.242332901140433	59.28902868319329	51.63073116420526	59.144754008572384	50.73460256608335
2013-03	43.898504420510505	2648.0	38.71982407335199	64.35279092074288	59.935738912189805	64.41392483916191	60.30096576686725
2013-04	35.84430243603751	2804.0	31.75879989977378	49.36964482167314	46.86966479795519	49.294937411103945	46.47702412582339
2013-05	30.181546209707328	2494.0	20.51471562675559	54.39486162757046	48.1469211317321	54.23854659400837	47.16036537551948
2013-06	34.047249088735185	2880.0	35.10389824307405	43.21025591045462	40.96939579264561	43.22393718446675	41.122293165591
2013-07	41.03095879886868	2686.0	35.366778805184715	53.23438031681466	48.07912602837636	53.07660745387778	47.27395210928704
2013-08	41.01438963588854	2417.0	30.567670262730278	61.1809658824463	61.74153594166782	61.021366669594784	61.38394624640796
2013-09	38.6921888497991	2689.0	29.153552974704784	64.353203245894	60.85848643105967	64.38812849299075	61.16758351211479
2013-10	42.354978938724294	2996.0	36.742404580465866	55.97203834682446	50.721397900895724	55.90525104534556	50.05901081491184
2013-11	50.977241507854686	2609.0	34.80182514285724	60.70296411444446	59.944113410339696	60.63430684274224	59.89310787106687
2013-12	38.62053556619542	2503.0	28.56005700907472	60.15067123180961	61.467242786618584	60.027392614018	61.19960860407831
2014-01	45.90598480419004	2227.0	30.47108164935557	66.6206152588652	67.63056753694897	66.54365845721077	67.08108943435047
2014-02	65.50595695603974	2239.0	38.103280637590274	60.7524830636683	74.60834093157546	60.76604861177028	75.64298622823773
2014-03	58.31069274243135	2367.0	37.11263156968309	77.01463031285319	87.1357595485344	77.15661968019522	88.67295388544518
2014-04	39.248637179760664	2085.0	20.414100531419272	72.34723187960608	77.99520470311467	72.33574938834353	78.44251238114954
2014-05	45.0067303095956	1330.0	12.154370875748578	97.41454967793595	100.0	97.2588619117765	100.0
2014-06	58.48012139649018	1564.0	20.839015672933165	88.36246166363941	95.15860176372779	88.17627451367325	95.15930244539274
2014-07	90.65334096910487	1968.0	43.64015765970023	80.76054350433881	92.2670394550558	80.68691442825988	93.64061945328456
2014-08	96.13659134321375	1911.0	42.271625081172004	86.0473950351809	97.2024413409173	85.98355369688892	98.39032826509454
2014-09	99.89041851983384	2223.0	49.169765771785165	76.35308943011722	88.61762555739	76.32898648686658	89.98189426774091
2014-10	85.61495074622499	2046.0	44.87612306146283	75.67913109840593	89.03966666294632	75.50072295930325	89.64180351831321
2014-11	84.57653463822298	1999.0	46.88375659294212	75.92987822248227	88.27567573887397	75.78244722255792	88.75980463100856
2014-12	100.0	2705.0	86.90419244327444	57.607420611481764	77.86884365935958	57.46604942330028	78.86814008037116
2015-01	93.67718767509878	1827.0	45.87902940832993	83.66079830121514	95.78193512470773	83.51244390300943	96.50503678781523
2015-02	84.18780390639377	2273.0	51.32279716784189	67.89819872349929	80.95066477691387	67.8776104358843	81.94574056896188
2015-03	72.05543842809794	2892.0	59.545068954283856	41.77408992458577	59.16641868221621	41.65216912655498	59.390617935098945
2015-04	71.29059796820096	2998.0	60.38676258908563	35.18092134807152	52.67000540227226	34.96200731099124	52.50076776554307
2015-05	63.532154085612625	2166.0	32.17649090972278	67.19534486681353	78.946702641217	67.07059775889248	79.44441268668696
2015-06	74.09710437486159	2579.0	54.755262625794835	56.28393365667662	73.66391377713478	56.100475943534796	73.8772941258065
2015-07	76.36163418263781	3021.0	66.55613075656242	47.85199626128647	63.655098060527635	47.763435073711506	64.01426628054631
2015-08	57.20520459404685	2845.0	58.53582038284993	42.7711301477135	57.8517295492159	42.405886541778955	57.04869789771209
2015-09	78.03582663915626	2850.0	57.79133797697584	49.38775428338078	64.02244392934942	49.311931364213244	64.87917958486015
2015-10	74.4758074668495	2404.0	46.3269494761489	65.25674898076606	79.41496729647267	65.07802341771577	79.94636202422807
2015-11	64.44552663117472	2150.0	35.95983530781112	61.50621082696645	76.62701775153691	61.201141107988526	76.31642171879034
2015-12	71.78407093969777	2493.0	48.42726149015818	59.34706166289179	81.23802737195403	59.17427617728055	82.39165764708028
2016-01	68.22529148204202	1900.0	37.51858163555687	76.57662065216546	88.03281203480306	76.36210495583813	88.1631359747438
2016-02	74.03936598240234	1916.0	37.44910991551571	75.89378916177058	87.85528272182798	75.68873087311641	88.19807558970014
2016-03	66.95726060787733	2290.0	40.84944787738444	61.98191131540176	76.89517565426793	61.73225380490738	76.95363130882497
2016-04	73.32444592408041	2568.0	46.56303302928575	60.03826058094336	77.34915867585913	59.94829831071924	78.35078443282414
2016-05	63.12732497638119	2189.0	34.4054982633727	69.03401437894574	83.94954807168375	68.84285721903491	84.20489980513554
2016-06	63.4149576035335	2708.0	45.02797839975415	46.79486134630155	66.36007847138572	46.57320906117793	66.4939266925178
2016-07	62.73401533029087	2337.0	36.82752590676516	63.09135077877802	80.79853464583042	62.89825354181538	81.25001322340555
2016-08	57.36507098648159	2217.0	33.789023121782066	61.225592678142036	80.62658209974589	61.00786558524879	81.11151099327829
2016-09	40.00114634276524	2222.0	26.220846258482258	69.57678935700022	84.9586903851406	69.44841177535882	85.71731658355806
2016-10	53.07044509376635	2026.0	27.168167482910693	73.8116054094864	88.43033618607782	73.66034682760522	88.95127964002212
2016-11	58.18847354963176	1917.0	25.281368526723377	69.38578722765284	85.69707183045018	69.18269686886099	86.269535713288
2016-12	44.53326517218484	2129.0	32.26851176292591	56.979061954066644	76.08756177352736	56.57620585243836	75.60968673847792
2017-01	47.1740785353985	1698.0	21.110070052040715	80.88921332360893	93.8473359918615	80.66389700769257	94.01822728617815
2017-02	45.204568332489345	1665.0	21.49840856961158	76.53194565623083	90.5097224731552	76.29229813991621	90.58286562054474
2017-03	65.02580323142452	2019.0	32.32894136863147	69.51276270188647	85.39098291520072	69.23552209942494	85.31600536637708
2017-04	50.27966939417271	2197.0	29.813472354195888	57.76530787648255	73.20822459567346	57.406674955213774	72.44334812255383
2017-05	55.8969051915515	1784.0	26.05131479969202	77.37798929216554	92.81042712680808	77.15233297205907	93.17481253068271
2017-06	57.436140615552574	1770.0	23.194785140159997	73.92632789095275	90.2409237691402	73.63513205177956	90.1378619907245
2017-07	39.71582936806993	2063.0	25.214687640282484	65.84072469357474	80.33371597336422	65.54836481587172	79.95704695703431
2017-08	50.19789923383571	2056.0	28.61850108469048	58.25799081761533	75.93379113960609	57.86836467080874	75.23295170668318
2017-09	59.18554756959028	1886.0	28.30489750853204	60.61074341770256	77.48528486793636	60.13766269315746	76.2492961304378
2017-10	67.4908429761625	2118.0	35.617024202372924	64.471953627296	81.30461254198575	64.20311928455908	81.3456491024181
2017-11	53.61846143278155	2116.0	28.90590978973681	62.95409211223792	81.00568882858808	62.62361083118664	80.62519257505767
2017-12	71.17235890676999	2092.0	39.74380320057353	57.299408194749816	84.3968935000545	56.902674842413674	84.75745853730834
2018-01	58.354861308754366	1809.0	26.2275688045251	69.15339082573753	86.65303196835289	68.82438280954568	86.5462462180691
2018-02	65.79884094721714	1775.0	29.29751172881446	63.34562419923052	81.73028456120193	62.93688422091902	81.27930705283192
2018-03	43.77501123397624	2149.0	28.468576229295753	50.93803858422988	76.08021850458789	50.35623559178725	74.96264559650844
2018-04	71.83942390477236	2292.0	44.24440419150875	47.59305670549865	75.23747561394704	47.06912227980233	74.56308553182545
2018-05	65.1187331264313	2073.0	30.522144028757758	61.37525188761966	81.10978741227667	61.05154290772309	80.84721403434443
2018-06	61.92286340571876	1859.0	28.733343016950727	76.32459963250662	97.1414515854524	76.07301167602702	97.66843699634464
2018-07	57.76129733126496	2046.0	30.565799513304565	63.52820599508184	83.84817290849476	63.158227499440265	83.53228382860864
2018-08	57.97414881856692	2169.0	37.55182450716022	55.097484315920305	76.97179180695029	54.627439337654636	76.12671873397734
2018-09	63.03235933915648	1931.0	31.305178555742973	66.54798064137437	92.08832974168565	66.09707376999431	91.93431933134737
2018-10	56.482770063193044	2684.0	40.67627395954241	28.912984844488683	55.392539976389564	28.305233346567263	53.63195648548906
2018-11	51.21350143184851	2101.0	29.564488845459387	52.13565405138197	76.64075769013377	51.54517737077773	75.21246800934605
2018-12	46.58406856920617	2307.0	32.56111728864386	45.30452141550452	78.37760104915773	44.752051638622376	77.91324932158261
2019-01	49.57652344847411	2079.0	32.01020668918319	43.382912077953314	77.94248069869556	42.68393902359685	76.83764025919058
2019-02	60.45560257874518	2015.0	34.107429532785794	21.61672900062752	65.66023042700996	20.678343754117027	63.625690002567204
2019-03	59.9547720641061	1860.0	30.07295566435883	50.00065708441332	84.38087986955483	49.34895510144521	83.57964286387167
2019-04	63.241170585261074	1575.0	26.193762807821617	69.38388776849567	94.55536991583992	68.92202127235282	94.36353892315456
2019-05	58.38702922810436	1573.0	17.81829205999503	66.86016988303749	91.96510534962539	66.31232855599089	91.20094216335742
2019-06	69.05999672904986	1922.0	30.78661815727606	39.565790786737494	78.40096732345421	38.78447278698813	77.56161665939253
2019-07	55.92861866203147	2002.0	31.64103085494899	48.79696572432868	77.175040893097	48.17688507295945	76.09196055720494
2019-08	76.42497332678181	1772.0	28.983349997075315	50.7072013717052	80.67082543971351	50.006329115058115	79.4070875788703
2019-09	71.85715718182325	2033.0	32.40150567383647	46.40453212443809	78.88347705126694	45.773067566994726	78.10079989642372
2019-10	66.14964077699726	2073.0	33.89889084562216	35.67421606860335	70.25265919865235	34.91795077040896	68.87535944471543
2019-11	53.050807085116766	1880.0	26.636248765584458	45.732627821905325	78.32668295104818	45.057946263939115	77.2343349137201
2019-12	53.906047068204295	1976.0	28.341933797965353	40.835744388169374	80.47099922325995	40.02572010573212	79.36097403169147
2020-01	38.146224778765884	1831.0	22.03437213387743	58.771510421985546	88.93431923223955	58.275950115911556	88.78270560917287
2020-02	52.195039326089805	1946.0	31.065625085926687	41.27207957488849	79.15508762683855	40.58391133409502	78.25428586459154
2020-03	70.40037043603218	2482.0	61.37102310384582	43.44458463574654	81.55511100024624	42.968567337264616	81.75194661349278
2020-04	65.34788229821258	3012.0	66.3343196910143	21.829678735977748	71.3069503088968	21.438467348045233	72.23056785208324
2020-05	47.02493243176424	2367.0	37.57431524359362	49.969384223649776	88.00603126133437	49.60763953424265	88.66693977158158
