fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2014-01	67.20858305638652	3809.0	43.17480325910249	63.81940299416457	68.52119157456163	63.65690301492448	66.24476516509763
2014-02	83.42685581483802	4582.0	61.38139060735491	47.86603127919268	59.125692569955966	47.84630727410894	57.8565355890528
2014-03	76.90328299238664	4859.0	61.128345350188106	66.64268249715491	77.16950449647686	66.80119351662982	77.07315417026754
2014-04	60.37586980922823	4222.0	40.19619234341708	57.84476991720266	63.17653067355834	57.76377107245908	61.110227890991425
2014-05	44.42516989251293	3113.0	22.388662791558996	78.71806927692735	80.32228688266139	78.4574295206377	77.87528807011357
2014-06	53.40351932745269	2981.0	27.40497484851558	83.13566776182545	87.86199901189812	82.92043721463048	86.22006846346781
2014-07	81.03956354343732	3721.0	54.60771657416925	63.88109988032809	71.37698735837891	63.56382011266382	69.15471659987324
2014-08	86.06948273965604	3383.0	48.88377265845875	80.23145045519935	88.12190793437051	80.06501016137356	87.03282667251543
2014-09	100.0	3662.0	57.542282757052355	76.91334585232966	87.67954701568512	76.82519466101635	87.32718427884076
2014-10	85.50717327898757	3636.0	55.49346780310565	73.32737252869153	85.13993629344483	73.11243891629984	83.99927433825691
2014-11	84.4020796400404	3531.0	56.282449507473764	73.78511713815654	83.50657876367266	73.61094813861403	82.18929049427209
2014-12	98.94434321898086	4519.0	100.0	60.02748839891123	72.02931014323028	59.946010137883746	71.18120336010075
2015-01	79.61029736877877	3618.0	56.66165003371471	66.22806185346653	74.48441784782761	65.9433933668244	72.23288823604258
2015-02	72.5353355574707	4411.0	63.71447459983433	58.38634591377832	64.97807891038562	58.350498024595645	63.50543076822769
2015-03	73.84591128778203	4855.0	72.06305642943393	49.75713491211015	59.46932959767915	49.62424376147199	57.38114771209617
2015-04	70.47335906140911	4944.0	70.7090073027705	42.289508583855195	50.75079764713094	42.075204083095606	47.82619733855256
2015-05	58.91663451140553	4009.0	42.567183018636065	63.62885094363849	68.61389570723426	63.475272958961774	66.47974746376286
2015-06	74.01141053990735	4592.0	66.95960122988006	48.06415759516199	56.73587425593794	47.784234247744244	53.54189064835273
2015-07	76.0548226865265	5176.0	78.86177296524534	44.37816282402189	51.211431720931664	44.22024826367752	48.263117280449606
2015-08	51.51576942542924	4863.0	68.13275628500816	39.7067497367002	44.01322673819402	39.307799784102784	39.95227226569345
2015-09	81.61981535520972	4987.0	72.22153181511688	48.395642873573316	57.7687913672941	48.30046209606973	56.27637937405584
2015-10	71.09470481801507	4483.0	59.0167389779961	56.1382493101868	66.38778509923387	55.87871054772674	64.26971882627983
2015-11	54.1228934381401	4177.0	45.5032570374913	46.43372301860493	57.291361056645755	45.957336449659664	53.69753587031461
2015-12	71.57396307460384	4048.0	55.96527417024722	62.73196841894721	77.81674235777875	62.548509519431214	76.9137212988949
2016-01	64.94284542675717	3378.0	44.78046605451039	70.98887348377541	77.10241890630327	70.66703227944551	74.54017676892096
2016-02	66.38857965054206	3606.0	46.15759168484356	68.16088254459831	76.99852864709491	67.93904817009792	75.47924253920486
2016-03	62.97858192027847	4051.0	49.71495708678686	58.76873974413246	69.68580913476897	58.40954547042089	67.20797697607667
2016-04	66.62350921255778	4513.0	56.39177871344819	46.90041740706726	63.096076572017644	46.59144919570996	60.96046814748256
2016-05	56.266805227286355	3990.0	42.357033876811734	60.93630936007779	73.05220836489089	60.65411771831432	70.86090191646761
2016-06	60.25905033924871	4449.0	53.711097868179436	48.48434783234415	60.2351872611594	48.14831939278601	57.31739430114438
2016-07	51.749996431608125	4366.0	44.69612135107503	45.623865768777186	58.60429349239956	45.17148184547669	55.140964940428574
2016-08	49.28861528184711	3962.0	41.415063081846164	51.36393768087004	65.26341928065048	50.92948057562287	62.15551792423031
2016-09	35.466080639660795	3970.0	34.1062234425196	65.35061630531915	78.01684292070773	65.13953098879495	76.48970428124518
2016-10	45.50539081611652	3841.0	35.203966738035184	64.77929875089926	76.27002845019557	64.48577966999963	74.04533927813081
2016-11	52.79037777506457	3837.0	35.18827577312363	61.71968098675042	75.59632011446692	61.487641326202485	74.15538676880973
2016-12	34.13365730474249	4012.0	39.72317998607381	56.5480889688418	68.10475805736526	56.22180267951894	65.64976255021865
2017-01	42.36886143109736	3526.0	30.056897318679997	67.98772025254324	78.32493679430483	67.65278498658229	75.82277438389032
2017-02	42.82663679457645	3471.0	30.683514778194223	69.7443274116633	82.69720885892713	69.46434839112561	80.89455989284318
2017-03	64.26587433951994	3980.0	44.25418446038271	59.97083302090195	72.83884450976569	59.60044190101636	70.23129311695857
2017-04	49.12616666595048	3886.0	37.807263032016735	58.63201161525998	71.9338241551201	58.26914689111041	69.30891559920843
2017-05	49.79055109708825	3570.0	34.173154795424914	73.05156426805448	85.48658751839585	72.80453459918132	83.89508554861678
2017-06	52.405428992900625	3547.0	33.24922308685092	68.14503384348744	80.38895547897269	67.80850482086603	77.95696878434656
2017-07	39.03703660172323	3715.0	33.011960836127344	67.66703523111602	78.28255842097754	67.36787377016269	75.91507970941879
2017-08	43.20869974581982	3790.0	35.699632623446	57.9117519748145	69.58308698369416	57.42207379353021	66.04522075288557
2017-09	50.434317903673644	3482.0	35.495296856734114	65.54385913561768	79.49585651502547	65.08979665548578	76.67042225743842
2017-10	60.740494595146764	3839.0	43.724072964674434	67.008674453318	81.26974096392372	66.66561532835821	79.09893934556185
2017-11	55.38596237444908	3712.0	38.155834304465586	69.06087290385364	82.53724136772409	68.66279153121367	79.96728305425125
2017-12	66.18949193849448	3709.0	47.798541208852704	69.7405077641935	89.56126666659992	69.35013037543058	87.9963031425305
2018-01	55.67146668373483	3335.0	34.16323921198704	78.0540964933687	91.23641999557944	77.67972856440264	89.23033518754096
2018-02	66.29905993117946	3265.0	39.38625264792178	77.4186303302914	92.78761202279166	77.00975494574938	90.93278123398782
2018-03	39.83300852499646	3949.0	36.67873474672158	62.03568292841281	83.4363355276397	61.48681232055104	80.80860975417056
2018-04	78.28449898187502	4079.0	54.50447228071865	49.81517365734578	72.16553878769184	49.32283136464222	69.46545902763941
2018-05	75.8539621581558	3788.0	42.90438089010155	66.9182836337888	83.6918584475693	66.56919340026829	81.66342031566761
2018-06	65.7021214066146	3299.0	37.436254294459765	74.22783563153075	91.07029392913925	73.95586777728646	89.70615821229906
2018-07	58.41765129462284	3593.0	39.53406097503913	63.195489181745955	80.13871514097288	62.7523366250932	77.48064845420886
2018-08	62.18337610032593	3659.0	47.35403751346224	58.40531966917418	76.09490694486034	57.89798181095146	73.07365545728923
2018-09	66.09365012771457	3275.0	39.60166619911735	67.96960880578634	90.55114895089243	67.47798676867589	88.68629208622909
